Identifier,Price,Price_cat,Month_sold,Year_sold,Sale_type,Type,Area,Size,Street_front,Plot_shape,Incline,SlopeType,Condition,Year_Built,Year_Renov,Water,Tarred_road,Culdesac,Corner,Roof_Type,Bathrooms,Bedrooms,KitchenCondition,Braais_Fireplaces,Garages,Driveway,Pool,BusyStreet,NearRail,NearGreen
35392355,1555000,Average,4,2016,Normal,Double storey,Residential,669,18,Regular,Flat,Gentle,7,1915,1950,1,Yes,0,0,Traditional,2,3,0,1,2,Paved,Yes,0,0,0
35392475,800000,Low,2,2016,Other,Single storey,Residential,1005,18,Regular,Flat,Gentle,4,1910,1950,1,Yes,0,0,Traditional,1.5,4,0,1,2,Paved,Yes,0,0,0
35393405,1050000,Low,1,2016,Other,Single storey,Residential,967,18,Regular,Flat,Gentle,4,1915,1950,1,Yes,0,1,Traditional,1,3,0,0,3,Paved,Yes,1,0,0
35394365,1600000,Average,5,2016,Normal,Duplex,Residential,1003,18,Regular,Flat,Gentle,5,1900,1970,1,Yes,0,1,Traditional,2,3,0,1,2,,Yes,0,0,0
35394475,1700000,Average,4,2016,Normal,Single storey,Residential,1003,18,Regular,Flat,Gentle,7,1936,1989,1,Yes,0,0,Traditional,2.5,3,0,1,2,Paved,Yes,0,0,0
35413485,1600000,Average,12,2016,Other,Single storey,Residential,804,26,Regular,Flat,Gentle,6,1965,1965,1,Yes,0,0,Traditional,2,3,0,1,2,Paved,Yes,0,0,0
35414415,1599500,Average,6,2016,Normal,Double storey,Residential,1245,26,Regular,Flat,Gentle,5,1966,1966,1,Yes,0,0,Traditional,2,3,0,1,2,Paved,No,0,0,0
35414445,1650000,Average,6,2016,Normal,Double storey,Residential,946,25,Regular,Flat,Gentle,6,1963,1963,1,Yes,0,0,Traditional,1.5,3,0,1,1,Paved,Yes,0,0,0
35414565,1590000,Average,6,2016,Normal,Single storey,Residential,909,23,Irregular,Down,Gentle,7,1962,1981,1,Yes,0,0,Traditional,1.5,3,0,1,2,Paved,Yes,0,0,0
35414575,1470000,Average,5,2016,Normal,Single storey,Residential,884,23,Regular,Flat,Gentle,6,1962,1985,1,Yes,0,0,Traditional,1.5,3,0,0,1,Paved,Yes,0,0,0
35415385,1150000,Low,11,2016,Other,Single storey,Residential,725,20,Irregular,Flat,Gentle,5,1964,1964,1,Yes,0,0,Traditional,1,2,0,0,1,Paved,No,0,0,0
35415495,1595000,Average,7,2016,Normal,Single storey,Residential,828,24,Regular,Flat,Gentle,6,1959,1959,1,Yes,0,1,Traditional,1.5,3,0,1,2,Paved,Yes,0,0,0
35415545,1200000,Low,10,2016,Other,Single storey,Residential,681,18,Regular,Flat,Gentle,6,1959,1959,1,Yes,0,0,Traditional,2,2,0,0,1,Paved,Yes,0,0,0
35416425,1299000,Low,7,2016,Normal,Single storey,Residential,660,22,Irregular,Flat,Gentle,6,1957,1957,1,Yes,0,1,Traditional,2,2,0,0,1,Paved,No,0,0,0
35437385,1830000,Average,8,2016,Normal,Single storey,Residential,1003,24,Regular,Flat,Gentle,6,1961,1992,1,Yes,0,0,Traditional,3,3,0,2,2,Paved,Yes,0,0,1
35437395,1575000,Average,6,2016,Normal,Single storey,Residential,1082,26,Regular,Flat,Gentle,6,1959,1959,1,Yes,0,1,Traditional,2,2,0,1,2,Paved,Yes,0,0,1
35437425,2775000,High,9,2016,Normal,Double storey,Residential,1698,,Irregular,Up,Gentle,8,1962,1998,1,Yes,0,0,Traditional,4,3,0,2,2,Paved,Yes,0,0,0
35438540,2075000,Average,12,2016,Normal,Single storey,Residential,1516,14,Irregular,Flat,Gentle,6,1957,1997,1,Yes,1,0,Traditional,2,2,0,2,1,Paved,Yes,0,0,0
35462445,1475000,Average,9,2016,Normal,Single storey,Residential,1128,18,Regular,Flat,Gentle,5,1950,1950,1,Yes,0,0,Traditional,1.5,3,0,0,1,Paved,Yes,0,0,0
35462525,1350000,Average,12,2016,Other,Single storey,Residential,1003,18,Regular,Flat,Gentle,4,1949,1950,1,Yes,0,0,Traditional,1.5,4,0,0,0,Paved,No,0,0,0
35463535,1095000,Low,6,2016,Normal,Single storey,Residential,669,18,Regular,Flat,Gentle,6,1950,1950,1,Yes,0,0,Traditional,1,2,0,0,2,Paved,No,0,0,0
35463555,1099000,Low,7,2016,Normal,Single storey,Residential,669,18,Regular,Flat,Gentle,5,1950,1950,1,Yes,0,0,Traditional,1,2,0,0,2,Paved,Yes,0,0,0
35465505,1337000,Average,7,2016,Normal,Single storey,Residential,702,21,Regular,Flat,Gentle,5,1959,1959,1,Yes,0,0,Traditional,1,3,0,0,1,Paved,Yes,0,0,0
35466375,814000,Low,12,2016,Normal,Duplex,Residential,794,18,Regular,Flat,Gentle,4,1950,1950,1,Yes,0,1,Traditional,2,2,0,0,2,Paved,No,0,0,0
35466395,875000,Low,5,2016,Normal,Duplex,Residential,794,,Regular,Flat,Gentle,4,1949,1950,1,Yes,0,0,Traditional,2,2,0,0,2,Paved,No,0,0,0
35466405,935000,Low,7,2016,Normal,Duplex,Residential,794,18,Regular,Flat,Gentle,4,1950,1950,1,Yes,0,0,Traditional,2,2,0,0,2,Paved,No,0,0,0
35468355,1190000,Low,9,2016,Normal,Duplex,Residential,791,23,Regular,Flat,Gentle,5,1960,1960,1,Yes,0,1,Traditional,2,4,0,0,0,Paved,No,0,0,0
35468365,1410000,Average,5,2016,Normal,Single storey,Residential,738,21,Regular,Flat,Gentle,6,1959,1959,1,Yes,0,0,Traditional,2,3,0,0,1,Paved,No,0,0,0
35469415,1460000,Average,7,2016,Normal,Single storey,Residential,650,21,Regular,Flat,Gentle,5,1961,1961,1,Yes,0,0,Traditional,1,3,0,0,1,Paved,Yes,0,0,0
35489405,1550000,Average,7,2016,Normal,Double storey,Residential,705,21,Regular,Flat,Gentle,6,1966,1966,1,Yes,0,0,Traditional,1.5,3,0,1,2,Paved,Yes,0,0,1
35490355,1345000,Average,5,2016,Normal,Double storey,Residential,948,21,Irregular,Flat,Gentle,5,1962,1962,1,Yes,0,0,Traditional,2,3,0,0,1,Paved,Yes,0,0,0
35490415,1200000,Low,3,2016,Normal,Single storey,Residential,687,23,Regular,Flat,Gentle,7,1962,1962,1,Yes,0,1,Traditional,2,3,0,0,2,Paved,No,1,0,0
35490435,1050000,Low,2,2016,Normal,Single storey,Residential,650,21,Regular,Flat,Gentle,6,1962,1962,1,Yes,0,0,Traditional,1.5,3,0,0,1,Paved,No,1,0,0
35490455,1240000,Low,3,2016,Normal,Duplex,Residential,650,21,Regular,Flat,Gentle,5,1962,1962,1,Yes,0,0,Traditional,2,3,0,0,0,Paved,Yes,1,0,0
402112455,1690000,Average,6,2016,Normal,Double storey,Residential,916,19,Regular,Flat,Gentle,7,1900,2005,1,Yes,0,1,Traditional,2,5,0,0,2,Paved,Yes,0,0,0
402112475,1070000,Low,9,2016,Other,Double storey,Residential,920,17,Regular,Flat,Gentle,4,1925,1950,1,Yes,0,0,Traditional,1,3,0,0,1,Paved,Yes,0,0,0
402113395,1350000,Average,5,2016,Normal,Single storey,Residential,892,18,Regular,Flat,Gentle,6,1948,1950,1,Yes,0,0,Traditional,2,3,0,0,1,Paved,Yes,0,0,0
402115435,1115000,Low,7,2016,Normal,Single storey,Residential,513,18,Regular,Flat,Gentle,5,1920,1980,1,Yes,0,1,Traditional,1,4,-1,1,1,,No,0,0,0
402116365,1565000,Average,6,2016,Normal,Single storey,Residential,892,18,Regular,Flat,Gentle,7,1900,2004,1,Yes,0,0,Traditional,1.5,3,0,0,2,Paved,Yes,0,0,0
402118385,1780000,Average,8,2016,Normal,Double storey,Residential,892,18,Regular,Flat,Gentle,7,1925,1990,1,Yes,0,0,Traditional,2,3,1,1,2,Paved,Yes,0,0,0
402118435,1399000,Average,5,2016,Normal,Double storey,Residential,599,18,Regular,Flat,Gentle,7,1900,1970,1,Yes,0,0,Traditional,2,4,0,0,2,Paved,Yes,0,0,0
402120405,1050000,Low,7,2016,Normal,Double storey,Residential,368,20,Regular,Flat,Gentle,8,1930,1950,1,Yes,0,0,Traditional,1,2,0,1,1,,Yes,0,0,0
402121355,1100000,Low,6,2016,Normal,Single storey,Residential,528,21,Regular,Flat,Gentle,7,1930,2005,1,Yes,0,0,Traditional,1,2,0,0,1,,Yes,0,0,0
402122465,1115000,Low,4,2016,Normal,Duplex,Residential,720,17,Regular,Flat,Gentle,5,1900,1950,1,Yes,0,0,Traditional,2,4,-1,0,2,,Yes,0,0,0
402122475,1080000,Low,6,2016,Other,Single storey,Residential,719,17,Regular,Flat,Gentle,6,1924,1950,1,Yes,0,0,Traditional,1,2,0,0,1,Paved,Yes,0,0,0
402123355,1115000,Low,7,2016,Normal,Single storey,Residential,523,15,Regular,Flat,Gentle,6,1925,1950,1,Yes,0,0,Traditional,1,2,0,0,1,,Yes,0,0,0
402137365,1240000,Low,6,2016,Other,Double storey,Residential,836,15,Regular,Flat,Gentle,6,1880,1991,1,Yes,0,1,Traditional,1,3,1,0,1,,Yes,1,0,0
402140365,1050000,Low,8,2016,Normal,Single storey,Residential,669,18,Regular,Flat,Gentle,5,1950,1950,1,Yes,0,0,Traditional,1,2,0,0,1,Paved,Yes,0,0,0
402140445,1160000,Low,10,2016,Normal,Single storey,Residential,409,12,Regular,Flat,Gentle,7,1920,1950,1,Yes,0,0,Traditional,1,2,0,0,2,Paved,No,0,0,0
402146405,969000,Low,3,2016,Normal,Double storey,Residential,707,13,Regular,Flat,Moderate,4,1905,1950,1,Yes,0,0,Traditional,1,2,0,0,1,,Yes,0,0,0
402216405,1355000,Average,6,2016,Normal,Duplex,Residential,557,15,Regular,Flat,Gentle,6,1955,1955,1,Yes,0,0,Traditional,2,3,0,0,2,Paved,No,0,0,0
402216465,1390000,Average,8,2016,Normal,Single storey,Residential,557,15,Regular,Flat,Gentle,6,1924,1950,1,Yes,0,0,Traditional,1.5,5,0,0,2,Paved,Yes,0,0,0
402218365,615000,Low,6,2016,Normal,Single storey,Residential,727,16,Regular,Flat,Gentle,4,1921,1950,1,Yes,0,0,Traditional,2,1,0,0,1,,Yes,0,0,0
402218435,1200000,Low,5,2016,Normal,Single storey,Residential,890,17,Regular,Flat,Gentle,7,1945,1950,1,Yes,0,0,Traditional,1.5,3,0,0,1,Paved,No,0,0,0
402219425,1261750,Low,7,2016,Normal,Single storey,Residential,541,15,Regular,Flat,Gentle,6,1955,2005,1,Yes,0,0,Traditional,2,3,0,0,1,Paved,Yes,0,0,0
402219455,640000,Low,6,2016,Normal,Single storey,Residential,534,15,Regular,Flat,Gentle,4,1920,1950,1,Yes,0,0,Traditional,1,2,-1,0,1,,Yes,0,0,0
402313465,1370000,Average,4,2016,Normal,Duplex,Residential,849,21,Regular,Flat,Gentle,7,1910,1950,1,Yes,0,0,Traditional,2,4,-1,0,1,Paved,Yes,0,0,0
402317435,870000,Low,5,2016,Normal,Double storey,Residential,892,18,Regular,Flat,Gentle,3,1900,1950,1,Yes,0,0,Traditional,3,4,0,0,3,,Yes,0,0,0
402337395,1630000,Average,10,2016,Normal,Double storey,Residential,1003,18,Regular,Flat,Gentle,7,1914,1970,1,Yes,0,0,Traditional,1.5,2,0,2,2,,Yes,0,0,0
402337445,1550000,Average,7,2016,Normal,Double storey,Residential,585,21,Regular,Flat,Gentle,7,1910,2005,1,Yes,0,1,Traditional,2,5,0,0,2,,Yes,0,0,0
402337505,790000,Low,4,2016,Normal,Single storey,Residential,465,19,Regular,Flat,Gentle,5,1900,1950,1,Yes,0,1,Traditional,1,3,0,0,1,Paved,Yes,0,0,0
402340445,1440000,Average,7,2016,Normal,Double storey,Residential,822,20,Irregular,Down,Gentle,7,1916,1950,1,Yes,0,1,Traditional,1,3,0,1,1,Paved,Yes,0,0,0
402341415,1145040,Low,10,2016,Normal,Double storey,Residential,334,18,Regular,Flat,Gentle,7,1910,1993,1,Yes,0,0,Traditional,1,3,0,0,1,,Yes,0,0,0
402341435,1570000,Average,10,2016,Normal,Double storey,Residential,669,18,Regular,Flat,Gentle,7,1920,1950,1,Yes,0,1,Traditional,2.5,4,0,0,2,,Yes,0,0,0
402412435,1250000,Low,3,2016,Other,Single storey,Residential,1054,26,Regular,Flat,Gentle,6,1923,1950,1,Yes,0,1,Traditional,1,4,0,0,1,Paved,Yes,0,0,0
402412455,4750000,High,6,2016,Normal,Double storey,Residential,2132,27,Irregular,Flat,Gentle,10,1892,1993,1,Yes,0,0,Traditional,2.5,4,1,2,3,Paved,Yes,1,0,0
402413435,935000,Low,12,2016,Normal,Duplex,Residential,555,10,Regular,Flat,Gentle,6,1920,1950,1,Yes,0,0,Traditional,2,2,0,0,0,,Yes,0,0,0
402418375,1250000,Low,7,2016,Normal,Single storey,Residential,906,20,Regular,Flat,Gentle,5,1958,1958,1,Yes,0,0,Traditional,1,3,0,0,2,Paved,No,0,0,0
402468360,645000,Low,10,2016,Normal,Single storey,Commercial,442,19,Regular,Flat,Gentle,3,1918,1950,1,Yes,0,1,Traditional,1,2,-1,0,0,,Yes,0,0,0
403212395,1000000,Low,4,2016,Other,Single storey,Residential,692,,Regular,Flat,Gentle,5,1941,1950,1,Yes,0,1,Traditional,1,2,0,2,0,Paved,No,1,0,0
403214465,1402000,Average,10,2016,Normal,Single storey,Residential,598,20,Regular,Flat,Gentle,6,1939,1950,1,Yes,0,0,Traditional,1,3,-1,1,1,Paved,No,0,1,0
403218505,2025000,Average,5,2016,Normal,Double storey,Residential,1090,21,Irregular,Down,Gentle,7,1924,1996,1,Yes,0,0,Traditional,1,2,0,1,1,Paved,Yes,0,0,0
403237435,1590000,Average,10,2016,Normal,Single storey,Residential,465,15,Regular,Flat,Gentle,7,1947,1950,1,Yes,0,1,Traditional,2,3,0,2,2,Paved,Yes,1,0,0
403241385,1199000,Low,5,2016,Normal,Duplex,Residential,725,20,Regular,Flat,Gentle,6,1939,1950,1,Yes,0,0,Traditional,2,3,0,1,2,Paved,Yes,1,0,0
403243415,1145000,Low,9,2016,Normal,Single storey,Residential,580,16,Regular,Flat,Gentle,6,1934,1950,1,Yes,0,0,Traditional,1,3,0,1,2,Paved,Yes,0,0,0
403243535,1150000,Low,4,2016,Normal,Single storey,Residential,580,,Regular,Flat,Gentle,5,1936,1950,1,Yes,0,0,Traditional,1,3,0,0,1,Paved,Yes,0,0,0
403243565,750000,Low,11,2016,Other,Single storey,Residential,569,16,Regular,Flat,Gentle,4,1930,1950,1,Yes,0,0,Traditional,2,3,0,0,1,Paved,Yes,0,0,0
403243585,880000,Low,7,2016,Other,Single storey,Residential,569,16,Regular,Flat,Gentle,6,1925,1950,1,Yes,0,0,Traditional,1,3,0,0,1,Paved,Yes,0,0,0
403244515,805000,Low,7,2016,Normal,Single storey,Residential,580,16,Regular,Flat,Gentle,5,1947,1950,1,Yes,0,0,Traditional,1,2,0,0,0,,No,0,0,0
403245445,1490000,Average,8,2016,Other,Single storey,Residential,580,16,Regular,Flat,Gentle,6,1928,1950,1,Yes,0,0,Traditional,1,3,0,1,1,Paved,No,0,0,0
403245565,1100000,Low,2,2016,Normal,Single storey,Residential,569,16,Regular,Flat,Gentle,6,1930,1984,1,Yes,0,0,Traditional,1,3,0,0,1,Paved,Yes,0,0,0
403246375,1105000,Low,7,2016,Normal,Single storey,Residential,557,15,Regular,Flat,Gentle,6,1925,1980,1,Yes,0,0,Traditional,1,2,0,1,2,Paved,Yes,1,0,0
403247365,890000,Low,6,2016,Normal,Single storey,Residential,557,15,Regular,Flat,Gentle,6,1921,1950,1,Yes,0,0,Traditional,1,2,0,0,1,Paved,Yes,0,0,0
403248545,1130000,Low,8,2016,Normal,Single storey,Residential,593,18,Regular,Flat,Gentle,6,1922,1950,1,Yes,0,0,Traditional,1,2,0,1,1,Paved,Yes,0,0,0
403412375,1090000,Low,7,2016,Normal,Single storey,Residential,1084,15,Irregular,Flat,Gentle,5,1925,1950,1,Yes,0,0,Traditional,1,2,0,0,1,,Yes,0,0,0
403437535,2200000,High,10,2016,Normal,Single storey,Residential,3077,27,Irregular,Flat,Gentle,6,1962,1962,1,Yes,0,0,Traditional,2,5,0,1,2,Paved,No,1,1,0
403437685,1290000,Low,5,2016,Normal,Duplex,Residential,917,18,Regular,Flat,Gentle,5,1970,1970,1,Yes,0,0,Traditional,2,3,0,0,2,Paved,Yes,0,1,0
403442435,1170000,Low,6,2016,Normal,Single storey,Residential,493,18,Regular,Flat,Gentle,7,1910,2003,1,Yes,0,1,Traditional,1,2,0,0,1,Paved,Yes,1,0,0
403442475,525000,Low,3,2016,Normal,Single storey,Residential,383,47,Irregular,Down,Moderate,4,1941,1950,1,Yes,0,1,Traditional,1,2,-1,0,0,,Yes,1,0,0
403463395,1070000,Low,10,2016,Other,Single storey,Residential,959,18,Regular,Flat,Gentle,5,1924,1950,1,Yes,0,0,Traditional,2,3,-1,0,2,Paved,Yes,0,0,0
403464435,1165000,Low,7,2016,Normal,Double storey,Residential,698,18,Regular,Flat,Gentle,7,1910,2004,1,Yes,0,0,Traditional,1,3,0,0,1,,Yes,0,0,0
403466365,720000,Low,9,2016,Other,Single storey,Residential,836,15,Regular,Flat,Gentle,5,1919,1950,1,Yes,0,0,Traditional,1,2,0,0,0,,No,0,0,0
403466425,1195000,Low,6,2016,Normal,Single storey,Residential,799,15,Regular,Down,Gentle,6,1937,1950,1,Yes,0,0,Traditional,2,3,0,1,1,,No,0,0,0
403467435,1255000,Low,7,2016,Normal,Single storey,Residential,669,18,Regular,Flat,Gentle,6,1938,1995,1,Yes,0,1,Traditional,1.5,2,0,0,1,Paved,Yes,0,0,0
403468405,910000,Low,5,2016,Normal,Single storey,Residential,909,18,Regular,Flat,Gentle,4,1922,1950,1,Yes,0,0,Traditional,1,3,0,1,1,,Yes,0,0,0
403468435,845000,Low,6,2016,Normal,Duplex,Residential,630,18,Regular,Flat,Gentle,7,1935,1982,1,Yes,0,0,Traditional,2,2,0,0,0,,Yes,0,0,0
403470355,900000,Low,3,2016,Other,Single storey,Residential,669,18,Regular,Flat,Gentle,6,1930,1950,1,Yes,0,1,Traditional,1,3,0,0,1,,Yes,0,0,0
404112375,1375000,Average,6,2016,Normal,Single storey,Residential,1150,25,Regular,Flat,Gentle,5,1951,1951,1,Yes,0,0,Traditional,2,3,0,1,1,Paved,No,1,0,0
404112435,1500000,Average,7,2016,Normal,Duplex,Residential,1035,37,Regular,Flat,Gentle,6,1964,1964,1,Yes,0,1,Traditional,2,4,0,0,2,Paved,Yes,1,0,0
404112515,1310000,Average,6,2016,Normal,Single storey,Residential,1985,30,Regular,Flat,Gentle,5,1950,1950,1,Yes,0,0,Traditional,1,3,0,1,2,Paved,Yes,0,0,0
404113385,1300000,Average,7,2016,Other,Double storey,Residential,644,28,Irregular,Flat,Gentle,5,1958,1958,1,Yes,0,0,Traditional,1.5,3,0,0,1,Paved,Yes,0,0,0
404313755,1250000,Low,6,2016,Normal,Single storey,Residential,766,17,Regular,Flat,Gentle,6,1935,1950,1,Yes,0,0,Traditional,1,2,0,1,1,Paved,Yes,0,0,0
404314365,800000,Low,1,2016,Normal,Single storey,Residential,485,15,Irregular,Flat,Gentle,4,1936,1950,1,Yes,0,0,Traditional,1,2,0,0,1,,Yes,0,0,0
404314375,1570000,Average,5,2016,Normal,Single storey,Residential,511,15,Regular,Flat,Gentle,6,2004,2004,1,Yes,0,0,Flat,3,2,0,0,1,Paved,Yes,0,0,0
405112375,1480000,Average,10,2016,Normal,Single storey,Residential,1044,23,Regular,Flat,Gentle,5,1963,1979,1,Yes,0,0,Traditional,1.5,3,0,1,2,Paved,Yes,0,0,0
405113675,900000,Low,10,2016,Normal,Duplex,Residential,1003,22,Regular,Flat,Gentle,5,1967,1967,1,Yes,0,0,Traditional,2,2,0,0,2,Paved,No,0,0,0
405113795,1545000,Average,2,2016,Normal,Single storey,Residential,782,21,Regular,Flat,Gentle,7,1963,2003,1,Yes,0,0,Traditional,1.5,3,0,0,1,Paved,Yes,0,0,0
405115475,1536000,Average,6,2016,Normal,Single storey,Residential,1052,,Irregular,Flat,Gentle,6,1967,1967,1,Yes,0,0,Traditional,1.5,3,0,1,2,Paved,Yes,0,0,0
405115485,1645000,Average,5,2016,Other,Double storey,Residential,1094,29,Irregular,Flat,Gentle,6,1966,1966,1,Yes,0,0,Traditional,2,3,0,2,2,Paved,Yes,0,0,0
405115525,1320000,Average,7,2016,Normal,Double storey,Residential,963,24,Irregular,Flat,Gentle,7,1964,1964,1,Yes,0,1,Traditional,1.5,2,0,0,1,Paved,Yes,0,0,0
405117355,1425000,Average,6,2016,Other,Single storey,Residential,836,23,Regular,Flat,Gentle,6,1966,1966,1,Yes,0,1,Traditional,2,3,0,0,1,Paved,Yes,0,0,0
405118555,1580000,Average,7,2016,Normal,Single storey,Residential,1073,,Irregular,Flat,Gentle,5,1968,1968,1,Yes,0,0,Traditional,1.5,3,0,1,1,Paved,Yes,0,0,0
405119415,1495000,Average,3,2016,Normal,Double storey,Residential,729,23,Regular,Flat,Gentle,7,1978,1978,1,Yes,0,0,Traditional,1.5,3,0,1,2,Paved,No,0,0,0
405119565,1650000,Average,7,2016,Normal,Single storey,Residential,886,,Irregular,Flat,Gentle,5,1967,1967,1,Yes,0,0,Traditional,2.5,3,0,1,2,Paved,Yes,0,0,0
405119585,1800000,Average,7,2016,Normal,Single storey,Residential,960,24,Irregular,Flat,Gentle,6,1968,1993,1,Yes,0,0,Traditional,2.5,3,0,1,2,Paved,Yes,0,0,0
405119645,1605000,Average,7,2016,Normal,Double storey,Residential,667,,Irregular,Flat,Gentle,6,1978,1978,1,Yes,1,0,Traditional,2,3,0,1,2,Paved,Yes,0,0,0
405120435,1565000,Average,8,2016,Normal,Duplex,Residential,898,,Irregular,Flat,Gentle,5,1977,1977,1,Yes,0,0,Traditional,2,6,0,0,2,Paved,Yes,0,0,0
405120465,1570000,Average,5,2016,Normal,Duplex,Residential,765,23,Regular,Flat,Gentle,5,1977,1977,1,Yes,0,0,Traditional,2,6,0,0,2,Paved,Yes,0,0,0
405212625,1725000,Average,7,2016,Normal,Single storey,Residential,1268,,Regular,Flat,Gentle,5,1958,1958,1,Yes,0,0,Traditional,3,4,0,1,2,Paved,No,0,0,0
405212635,1550000,Average,1,2016,Normal,Single storey,Residential,1219,27,Regular,Flat,Gentle,5,1957,2000,1,Yes,0,1,Traditional,3,3,0,1,2,Paved,No,0,0,0
405212685,1700000,Average,7,2016,Other,Single storey,Residential,1665,31,Regular,Flat,Gentle,5,1955,1974,1,Yes,0,0,Traditional,2.5,3,0,1,2,Paved,Yes,0,0,0
405212725,1050000,Low,4,2016,Normal,Single storey,Residential,1628,,Regular,Flat,Gentle,5,1924,1950,1,Yes,0,0,Traditional,1,2,-1,1,1,,Yes,0,0,0
405212835,1450000,Average,5,2016,Normal,Double storey,Residential,952,,Irregular,Flat,Gentle,7,1965,2001,1,Yes,1,0,Traditional,1.5,0,0,0,1,Paved,Yes,0,0,0
405213435,1680000,Average,11,2016,Normal,Single storey,Residential,1317,,Regular,Down,Moderate,6,1956,1987,1,Yes,0,1,Traditional,2.5,3,0,1,2,Paved,Yes,0,0,0
405214535,2780000,High,6,2016,Normal,Single storey,Residential,1891,,Regular,Down,Moderate,7,1967,1967,1,Yes,0,0,Traditional,2,2,0,2,2,Paved,Yes,0,0,0
405214555,1640000,Average,4,2016,Normal,Single storey,Residential,1212,27,Regular,Down,Moderate,6,1963,1963,1,Yes,0,0,Flat,2,1,0,2,2,Paved,Yes,0,0,0
405237425,2250000,High,7,2016,Normal,Single storey,Residential,1449,25,Regular,Flat,Gentle,6,1953,1953,1,Yes,0,1,Traditional,2,3,0,1,2,Paved,Yes,0,0,0
405312355,1300000,Average,6,2016,Normal,Double storey,Residential,1005,22,Regular,Flat,Gentle,6,1971,1972,1,Yes,0,1,Traditional,2,2,0,0,2,Paved,No,1,0,0
405312425,1425000,Average,6,2016,Normal,Single storey,Residential,1240,30,Irregular,Flat,Gentle,5,1974,1974,1,Yes,0,0,Traditional,2,3,0,1,2,Paved,Yes,0,0,0
405363390,1484000,Average,4,2016,Normal,Estate,Residential,158,,Regular,Up,Gentle,6,1980,1981,1,Yes,0,0,Traditional,3.5,2,0,0,1,Paved,Yes,0,0,0
405363495,1900000,Average,12,2016,Other,Estate,Residential,490,,Irregular,Down,Moderate,6,1986,1986,1,Yes,0,0,Traditional,2.5,2,0,1,2,Paved,Yes,0,0,0
405414455,1460000,Average,6,2016,Normal,Single storey,Residential,871,23,Regular,Flat,Gentle,5,1954,1954,1,Yes,0,1,Traditional,1.5,3,0,1,2,Paved,Yes,0,0,0
405415395,1280000,Low,3,2016,Other,Single storey,Residential,603,19,Regular,Flat,Gentle,5,1942,1950,1,Yes,0,0,Traditional,1,3,0,2,1,Paved,Yes,0,0,0
405438445,2250000,High,8,2016,Normal,Single storey,Residential,725,24,Regular,Down,Moderate,7,1948,2002,1,Yes,0,0,Traditional,4,3,1,0,1,Paved,Yes,0,0,0
405438495,2749700,High,8,2016,Other,Double storey,Residential,1829,,Irregular,Flat,Gentle,7,1966,1966,1,Yes,1,0,Flat,2,4,0,1,2,Paved,Yes,0,0,0
405439355,2350000,High,12,2016,Normal,Double storey,Residential,1853,35,Regular,Flat,Gentle,7,1928,1950,1,Yes,0,1,Traditional,2,4,0,2,3,,Yes,0,0,0
405439375,4150000,High,12,2016,Normal,Double storey,Residential,1839,18,Regular,Flat,Gentle,7,1935,1990,1,Yes,0,0,Traditional,3.5,5,0,2,2,Paved,Yes,0,0,0
405439485,1820000,Average,5,2016,Normal,Double storey,Residential,1085,24,Irregular,Flat,Gentle,5,1962,1962,1,Yes,0,0,Traditional,2.5,3,0,1,2,Paved,Yes,0,0,0
405463395,1350000,Average,4,2016,Normal,Single storey,Residential,1119,24,Regular,Flat,Gentle,6,1952,2002,1,Yes,0,0,Traditional,1,3,0,1,2,Paved,Yes,0,0,0
405463755,1370000,Average,3,2016,Normal,Single storey,Residential,977,21,Regular,Flat,Gentle,7,1955,1999,1,Yes,0,0,Traditional,1.5,3,0,0,1,Paved,No,0,0,0
405464485,1369000,Average,10,2016,Normal,Single storey,Residential,885,23,Regular,Flat,Gentle,5,1954,1972,1,Yes,0,0,Traditional,2,4,0,0,1,Paved,Yes,0,0,0
405464495,1499000,Average,7,2016,Normal,Single storey,Residential,885,23,Regular,Flat,Gentle,6,1953,1953,1,Yes,0,0,Traditional,1.5,5,0,0,1,Paved,No,0,0,0
405487495,1235000,Low,9,2016,Normal,Single storey,Residential,596,17,Irregular,Flat,Gentle,6,1952,1952,1,Yes,0,0,Traditional,1.5,2,0,0,1,Paved,No,0,0,0
405489355,930000,Low,4,2016,Normal,Single storey,Residential,774,23,Regular,Flat,Gentle,5,1954,1954,1,Yes,0,1,Traditional,1,3,0,1,0,,Yes,0,0,0
405492505,915000,Low,8,2016,Normal,Single storey,Residential,705,15,Regular,Flat,Gentle,4,1948,1950,1,Yes,0,0,Traditional,2.5,4,0,1,1,,No,1,0,0
406214385,1800000,Average,5,2016,Normal,Single storey,Residential,1041,,Regular,Flat,Gentle,6,1985,1985,1,Yes,0,0,Traditional,3,3,0,1,2,Paved,Yes,0,0,0
406216525,2090000,Average,11,2016,Other,Double storey,Residential,1127,27,Irregular,Down,Gentle,5,1989,1989,1,Yes,0,0,Traditional,2.5,4,1,1,2,Paved,Yes,0,0,0
406235525,2150000,High,9,2016,Normal,Double storey,Residential,888,24,Irregular,Flat,Gentle,7,1993,1994,1,Yes,0,0,Traditional,2.5,3,0,1,2,Paved,Yes,0,0,0
406237525,2245000,High,4,2016,Normal,Duplex,Residential,843,22,Regular,Flat,Gentle,7,1993,1993,1,Yes,0,0,Traditional,4,2,0,0,4,Paved,Yes,0,0,0
